"PreferredKeyphrase - To be predicted	keyphrase	Impressions	clicks	CTR	AvgPosition"
"used 2010 tyre f 150 king ranch	used 2010 tyre f 150 king ranch	0.119048125	0.479261205	0.67437683	2.151498057"
"mustangs different types	mustangs different types	1.880704237	0.649727938	0.011600577	0.766371662"
"mustangui	mustangui	0.649185636	0.712919957	0.076780573	0.941911425"
"mustnag gt 500	mustnag gt 500	4.128897743	1.174458483	0.129341818	1.886890982"
"my tyre pay login	my tyre pay login	22.90627747	0.202101962	0.21407624	0.876229713"
"my tyre service card	my tyre service card	0.39205997	0.992801254	0.262788782	4.961651325"
"my nearest tyre dealer	my nearest tyre dealer	0.0648833	0.014559235	0.695741159	3.195838126"
"mystang gr	mystang gr	8.188855635	1.331977859	0.083602247	0.572928627"
"new tyre 2018	new tyre 2018	1.351298864	0.125884392	0.529791013	0.590179824"
"new tyre 2020 models	new tyre 2020 models	0.559011217	1.448169174	0.271543454	1.796814872"
"new tyre 2020 mustang	new tyre 2020 mustang	0.534766194	0.922077344	0.512964964	0.246086292"
"new tyre all electric mustang	new tyre all electric mustang	1.178119124	0.13815147	0.764673498	0.817340477"
"2020 f 150 max tow	2020 f 150 max tow	0.853931175	13.46418924	0.146343639	0.636526084"
"2020 f 150 raptor colors	2020 f 150 raptor colors	0.503390795	0.013933346	0.706987257	1.170714002"
"2020 f 150 raptor tow capacity	2020 f 150 raptor tow capacity	2.291381065	2.624207821	0.558991	1.317112264"
"2020 f 150 sport package	2020 f 150 sport package	1.016218452	1.055245878	0.034350873	0.720224861"
"2020 f 150 supercrew xlt	2020 f 150 supercrew xlt	0.128087274	0.751295944	0.710669044	0.78777832"
"2020 f 150 tow specs	2020 f 150 tow specs	1.187838943	1.431596343	0.599943941	0.937624249"
"new tyre ranger price range	new tyre ranger price range	0.811363937	0.1127563	0.6805544	1.096006869"
"new tyre raptor 2019	new tyre raptor 2019	2.11445436	0.930713186	0.246818137	0.121931379"
"passenger van leasing	passenger van leasing	0.264869888	0.557384592	0.179959284	0.674684191"
"passenger vans with 4 wheel drive	passenger vans with 4 wheel drive	4.996861592	4.543718237	0.286117794	1.705109441"
"pat motors	pat motors	0.692902827	0.774586321	0.620817112	9.350014827"
"pay tyre with credit card	pay tyre with credit card	1.137251205	3.488746585	0.010194612	1.570138101"
"pay my tyre lease online	pay my tyre lease online	2.922256204	10.05636177	0.063886886	0.967271687"
"payload 2020	payload 2020	0.763731706	0.332612348	0.407842677	2.126208384"
"pre owned tyre mustang near me	pre owned tyre mustang near me	0.503227672	0.740408985	0.043143889	4.981492734"
"precio del mustang gt 2020	precio del mustang gt 2020	0.096609241	0.949573745	0.126917341	1.653673363"
"precio tyre 350	precio tyre 350	0.798247357	0.822396359	0.838371621	1.04395867"
"precio tyre escape 2020	precio tyre escape 2020	0.263675796	0.232079346	0.064697171	1.807571279"
"pre owned tyre flex near me	pre owned tyre flex near me	0.26413156	0.229522557	0.858095286	0.527190334"
"precio de tyre f 150 modelo 2019	precio de tyre f 150 modelo 2019	0.969583664	0.4176384	0.609187318	2.384474808"
"precio de tyre fusion 2020	precio de tyre fusion 2020	0.295045878	0.477058044	0.113812891	0.223511071"
"precio del shelby 2020	precio del shelby 2020	0.141534657	0.536149846	0.968797674	1.529570172"
"precio mustang mach e	precio mustang mach e	0.685986212	0.62004838	0.421211319	0.833686702"
"precio raptor 2019	precio raptor 2019	0.615881354	0.050170292	0.099966161	1.884052056"
"precio super duty 2020	precio super duty 2020	0.250361654	0.825654153	0.526498589	0.382991907"
"raptors motor	raptors motor	0.923153247	0.887353521	0.221664875	0.756416134"
"rcl car	rcl car	0.868542241	0.638358168	0.180171754	1.363257707"
"rd flex	rd flex	0.510726695	0.156615573	0.104730421	0.896768137"
"student jobs near me	student jobs near me	0.890421307	0.513397543	0.073819302	0.862118056"
"sub ranger pickup	sub ranger pickup	59.23628736	1.877195333	0.015198518	5.770586738"
"2019 tyre fiesta incentives	2019 tyre fiesta incentives	0.960463764	0.675115221	0.485687457	0.423061221"
"2019 tyre fiesta oil type	2019 tyre fiesta oil type	99.7461799	1.70292423	0.010113892	2.541000068"
"2019 tyre fiesta options	2019 tyre fiesta options	2.706436037	2.404630802	0.071280255	0.088861852"
"2019 tyre fiesta se hatchback interior	2019 tyre fiesta se hatchback interior	0.122451171	0.147227239	0.334448641	0.367496395"
"2019 tyre fiesta st line hatch	2019 tyre fiesta st line hatch	3.940083774	0.213898478	0.267290007	1.380493301"
"2019 tyre fiesta st price	2019 tyre fiesta st price	29.04711117	0.90596849	0.004342997	3.388073281"
"2019 tyre fiesta st specs	2019 tyre fiesta st specs	139.1137841	1.157216413	0.018766209	4.534991627"
"2019 tyre fiesta usb port	2019 tyre fiesta usb port	5.990778053	1.036268531	0.066105771	0.2228834"
"2019 tyre flex multi panel vista roof	2019 tyre flex multi panel vista roof	0.090323484	0.310060995	0.984302902	0.028958073"
"2019 tyre flex silver	2019 tyre flex silver	4.589874894	1.252104681	0.114593303	0.15110979"
"2019 tyre flex white	2019 tyre flex white	2.302914815	0.962252111	0.123230644	0.836177022"
"2019 tyre fusion blue metallic	2019 tyre fusion blue metallic	4.95815716	1.649241952	0.041108337	0.609372226"
"small truck lease deals	small truck lease deals	5.080964675	0.525964741	0.056694698	8.686115799"
"smallest tyre cars	smallest tyre cars	4.949815933	0.675561666	0.17442483	0.444502663"
"sync infotainment	sync infotainment	0.730497008	0.977548632	0.494666849	0.008135859"
"sync with mytyre	sync with mytyre	6.467781035	0.154229296	0.091216945	3.862200868"
"syncmyride login tyre	syncmyride login tyre	1.150454446	1.831316118	0.253960554	0.774408679"
"syracuse tyre dealer	syracuse tyre dealer	1.229007664	0.593216201	0.366887873	1.303386188"
"towing capacity of 2017 f 150 3.5 v6	towing capacity of 2017 f 150 3.5 v6	1.516707847	0.143490766	0.494450235	0.912701644"
"towing capacity of 2020 f 150	towing capacity of 2020 f 150	0.69687943	0.235182956	0.816727662	2.638118466"
"titanium vs sel escape	titanium vs sel escape	0.743401981	0.669641021	0.113353381	2.018109192"
"transit white van	transit white van	0.137523542	0.829460072	0.714874083	0.336381288"
"transittyre	transittyre	1.053295729	0.94525186	0.288220301	0.734630149"
"transport vans for sale	transport vans for sale	0.75486525	0.898423953	0.27355279	11.83112635"
"tremor payload	tremor payload	1.728452414	1.496894727	0.776570684	5.595496493"
"triple black mustang	triple black mustang	0.458464416	0.976197846	0.949982988	2.62889188"
"truck 2019	truck 2019	2.452318602	0.105133334	0.220058346	5.876043094"
"truck 2019 tyre	truck 2019 tyre	0.594971833	0.688066898	0.66596803	0.41636604"
"v 8 mustang	v 8 mustang	0.400152795	0.647747279	0.991623241	0.741912903"
"v6 vans	v6 vans	1.616727675	0.528468146	0.075780055	1.886602721"
"v8 explorer for sale	v8 explorer for sale	0.223785951	0.619926927	0.135888563	1.400059196"
"2019 cop cars	2019 cop cars	5.8416554	0.365199085	0.028051578	1.271192931"
"2019 ecoboost specs	2019 ecoboost specs	4.839042165	0.278463051	0.166778205	2.560462582"
"2019 escape s	2019 escape s	8.648852833	2.647246591	0.155257129	0.90727051"
"2019 escapes	2019 escapes	7.256891091	0.514624198	0.052064888	0.403095421"
"2019 explorer engine options	2019 explorer engine options	13.50579249	3.807493077	0.307868231	0.747934484"
"2019 explorer horsepower	2019 explorer horsepower	4.859427611	0.159562458	0.040036047	0.290765661"
"2019 explorer models	2019 explorer models	3.70797426	2.279261002	0.282261862	1.384550688"
"2019 explorer platinum interior	2019 explorer platinum interior	0.303294014	0.857695935	0.224843522	0.244107323"
"2019 f 150 3.5 ecoboost specs	2019 f 150 3.5 ecoboost specs	115.4799511	2.801455124	0.002166168	0.611637704"
"2019 f 150 502a package	2019 f 150 502a package	2.384419417	0.771593371	0.138745393	1.106149334"
"2019 f 150 build and price	2019 f 150 build and price	9.643749116	1.66368106	0.040382477	1.789907002"
"2019 f 150 ecoboost	2019 f 150 ecoboost	2.050970273	0.328367319	0.022600037	0.988443574"
"2019 f 150 engine	2019 f 150 engine	6.617793782	0.917453149	0.016205472	2.558417505"
"2019 f 150 finance offers	2019 f 150 finance offers	28.42874533	18.42238728	0.265456562	0.645961373"
"2019 f 150 financing	2019 f 150 financing	10.43846044	7.768107818	0.031653558	0.737419277"
"2019 f 150 fuel capacity	2019 f 150 fuel capacity	1.678870745	0.978983644	0.092142788	0.451113349"
"2019 f 150 gooseneck towing capacity	2019 f 150 gooseneck towing capacity	2.634273047	2.446103688	0.535260335	2.302622468"
"2019 f 150 leather steering wheel	2019 f 150 leather steering wheel	0.761889568	0.779471156	0.576605321	12.8532546"
"what is the length of a tyre fiesta	what is the length of a tyre fiesta	0.873689428	0.246464112	0.612128932	6.467741554"
"what is the price of mustang gt	what is the price of mustang gt	0.144507361	0.556975378	0.1300423	1.204617901"
"when is tyre bronco release	when is tyre bronco release	1.694314804	2.728227146	0.206906789	1.316128697"
"when is tyre releasing the 2020 bronco	when is tyre releasing the 2020 bronco	0.983433861	0.043334269	0.639896497	3.333038886"
"when is the 2020 bronco reveal	when is the 2020 bronco reveal	0.832146481	0.994739431	0.950008877	2.344178215"
"when is the tyre explorer hybrid available	when is the tyre explorer hybrid available	0.03301948	1.849563219	0.416159689	0.605947722"
"when is the next tyre fiesta coming out	when is the next tyre fiesta coming out	0.648418997	0.565502821	0.099270446	0.250971518"
"when was tyre gt made	when was tyre gt made	23.35818053	1.889753412	0.011675501	3.014799947"
"when was the tyre ranger introduced	when was the tyre ranger introduced	0.164997959	0.817243526	0.260585171	1.107412393"
"when was the tyre taurus discontinued	when was the tyre taurus discontinued	0.896693663	0.608793601	0.718979908	0.93092183"
"when will 2020 tyre escape hybrid be available	when will 2020 tyre escape hybrid be available	4.051568768	2.949852221	0.458220905	1.401237156"
"yellow mustang 2019	yellow mustang 2019	2.828750422	0.611901267	0.234800441	2.484603124"
"?????	?????	0.149527221	0.991246148	0.724041537	0.540299775"
"???? ??40	???? ??40	0.107204507	0.751633695	0.961460612	0.312703431"
"?????? ???? ?????? ? ???	?????? ???? ?????? ? ???	0.737042579	0.096358493	0.250024111	0.557222099"
"????? 2020	????? 2020	1.904652147	0.021283013	0.096489095	1.825974982"
"????? ?????????	????? ?????????	1.181309245	0.281010391	0.284405401	4.217262363"
"???? ???	???? ???	0.200301526	0.646146632	0.614290879	2.181642619"
"???? ??	???? ??	4.305874072	2.134884664	0.30506851	0.495734451"
"???? ?????? 2020	???? ?????? 2020	0.77043384	0.846718281	0.2995533	0.510989554"
"what is the sport package on a tyre f150	what is the sport package on a tyre f150	1.471600347	1.117769568	0.003555988	1.854997589"
"when will the bronco debut	when will the bronco debut	6.599605273	0.980571353	0.003867982	4.194082696"
"when will the new mustang be available	when will the new mustang be available	0.803875412	0.150048133	0.054111944	1.590386684"
"where are tyre f350 trucks made	where are tyre f350 trucks made	5.866387957	0.673499864	0.112547972	4.959799482"
"where can i buy a 2020 shelby gt500	where can i buy a 2020 shelby gt500	1.420397122	0.319424	0.213518504	0.964442038"
"??????	??????	2.277406727	0.872658906	0.011582803	5.520078107"
"????	????	0.429292186	0.273983326	0.155148832	0.58212019"
"??? ???????? 2020	??? ???????? 2020	0.087133154	0.484440428	0.528520729	0.407360551"
"???? ????? 2020	???? ????? 2020	0.260507523	0.75828979	0.311197066	5.017088502"
"???? ??? f 2019	???? ??? f 2019	1.101870206	0.300370045	0.480965404	0.015590316"
"?????? ???? 2020	?????? ???? 2020	0.563042751	0.834090761	0.401230326	2.911269128"
"?????? ?????	?????? ?????	0.118491532	0.587020025	0.913052253	1.326794516"
"??????	??????	0.052207966	0.856573603	0.853455605	1.439750029"
"??f150	??f150	0.806909374	0.867977798	0.031355535	0.170537502"
"?? expedition	?? expedition	0.291202168	0.460089145	0.280382818	0.503876508"
"2019 f 150 load capacity	2019 f 150 load capacity	4.771552879	0.498610971	0.190056238	2.626516564"
"2019 f 150 platinum horsepower	2019 f 150 platinum horsepower	0.125466024	0.360306705	0.955472809	1.538699732"
"2020 f 150 build	2020 f 150 build	32.01856854	3.121771495	0.053418914	1.385753895"
"2020 f 150 lariat white	2020 f 150 lariat white	0.543014454	0.25507589	0.168953995	0.838610909"
"2020 f 150 police interceptor	2020 f 150 police interceptor	1.458509283	3.390526639	0.312527176	0.237963221"
"2020 f 150 police package	2020 f 150 police package	1.98814199	1.668958845	0.488321238	0.610430916"
"2020 f 150 raptor black	2020 f 150 raptor black	0.946109675	0.774097883	0.088243052	0.715323795"
"2020 f 150 regular cab	2020 f 150 regular cab	7.13461163	3.923119052	0.093206953	1.993904141"
"2020 f 150 stone gray	2020 f 150 stone gray	8.867926785	0.393669263	0.039057636	0.535461093"
"2020 f 150 stx vs xlt	2020 f 150 stx vs xlt	10.58411021	0.93580712	0.230365191	6.995358556"
"2020 f 150 trucks	2020 f 150 trucks	0.586025974	2.740251169	0.324609185	0.305666945"
"2020 f 250 6.7 hp and torque	2020 f 250 6.7 hp and torque	2.740932771	0.194345018	0.056221849	0.096635549"
"2020 f 250 black	2020 f 250 black	0.781518222	1.369070286	0.058731342	0.291694694"
"2020 f 250 crew cab short bed	2020 f 250 crew cab short bed	7.516049374	2.521016618	0.106083925	0.365140971"
"2020 f 250 hp and torque	2020 f 250 hp and torque	7.907582118	2.465194607	0.092666824	0.716069918"
"2020 f 250 limited vs platinum	2020 f 250 limited vs platinum	1.585504683	0.446091971	0.468605561	0.068275627"
"2020 f 250 velocity blue	2020 f 250 velocity blue	21.405141	0.770562959	0.034242723	3.274131292"
"2020 f 350 pictures	2020 f 350 pictures	0.870167978	0.611954954	0.347416677	1.623697993"
"2020 f 350 reg cab	2020 f 350 reg cab	0.239215903	0.327433622	0.439540034	0.328442278"
"2020 f 450 xl	2020 f 450 xl	2.045661087	0.944808417	0.142783648	0.948313707"
"2020 f0rd bronco	2020 f0rd bronco	0.245578257	0.342587696	0.133712782	0.672439044"
"2020 f150 engine line up	2020 f150 engine line up	5.669165927	1.786160036	0.141661443	0.277674995"
"2020 f150 hdpp	2020 f150 hdpp	2.915868481	1.232079666	0.072096921	3.053815631"
"2020 f150 raptor interior	2020 f150 raptor interior	0.827715585	0.535129291	0.457526719	0.064609558"
"2020 f150 super cab	2020 f150 super cab	13.50436621	0.749387437	0.062160835	2.323266552"
"2020 f150 updates	2020 f150 updates	0.510342962	0.25700029	0.719225983	1.762833766"
"2020 f250 gear ratio	2020 f250 gear ratio	0.065588773	0.258527461	0.590894093	1.349974334"
"2020 f350 4x4 dually	2020 f350 4x4 dually	2.083978187	1.260371351	0.03946097	3.148192813"
"2020 f 450 flatbed	2020 f 450 flatbed	0.641458727	0.017373578	0.66715704	0.19369755"
"2020 f 450 towing	2020 f 450 towing	0.109201025	0.52308216	0.642733978	0.615825221"
"2020 f150 bed	2020 f150 bed	0.570360142	0.470855125	0.859497291	0.151065985"
"2020 f150 grill options	2020 f150 grill options	0.297655239	0.716315807	0.142165913	4.829293888"
"2019 tyre ranger load capacity	2019 tyre ranger load capacity	0.444486814	0.096815618	0.057382551	0.114055232"
"2019 tyre ranger models and price	2019 tyre ranger models and price	2.385603257	2.3867479	0.386022274	1.889895724"
"2019 tyre ranger quad cab	2019 tyre ranger quad cab	2.101945759	0.258821458	0.093412558	0.868709586"
"2019 tyre ranger rear seat	2019 tyre ranger rear seat	0.568604598	1.341471141	0.58390197	3.277420089"
"2019 tyre ranger sale	2019 tyre ranger sale	0.934564409	0.468290792	0.181911931	3.019252693"
"2019 tyre ranger skid plates	2019 tyre ranger skid plates	10.01172199	1.62293164	0.11422068	4.854921269"
"2019 tyre ranger tie downs	2019 tyre ranger tie downs	0.814613481	0.643269146	0.038794983	7.22139666"
"2019 tyre ranger tow	2019 tyre ranger tow	0.370533445	3.503566805	0.165412594	0.435932574"
"2019 tyre ranger towing capability	2019 tyre ranger towing capability	0.811872567	1.590150666	0.498082675	1.477256629"
"2019 tyre ranger xl crew cab	2019 tyre ranger xl crew cab	2.6690249	0.355418722	0.286661771	1.061749802"
"2019 tyre ranger xl stx appearance package	2019 tyre ranger xl stx appearance package	0.219915254	0.588683061	0.208502843	1.374214338"
"2019 tyre ranger xlt lightning blue	2019 tyre ranger xlt lightning blue	10.21018218	4.139116543	0.23189682	0.867271146"
"2019 tyre ranger xlt owners manual	2019 tyre ranger xlt owners manual	4.91371682	1.878024674	0.033242301	3.053057399"
"2019 tyre ranget	2019 tyre ranget	4.422258563	0.910889842	0.072144819	0.151852859"
